ID Postagem,Data,Postagem,Funcionalidade (Av1),Funcionalidade (Av2),Funcionalidade,Tipo (Av1),Tipo (Av2),Tipo,Intenção (Av1),Intenção (Av2),Intenção,Análise de Sentimento (Av1),Análise de Sentimento (Av2),Análise de Sentimento,Usabilidade (Av1),Usabilidade (Av2),Usabilidade,UX (Av1),UX (Av2),UX,Artefato (Av1),Artefato (Av2),Artefato,Discutir
14,13/07/2021,Esse tik tok ta muito escroto o meubso veve bugado eu nao consigo ver as minhas missao no tik tok 🤬🤬🤬🤬🤬,,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
15,13/07/2021,Sensacional 🤩🤩🤩🤩🤩😘🤪😝🤪😛😍😋😋😛😛😍😛😛😜😜,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
16,13/07/2021,👍 é bom...,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
17,13/07/2021,💖💛💙,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
18,13/07/2021,Incrível!! ❤️❤️❤️❤️❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
19,13/07/2021,muito bom adorei apaixonada estou por esse aplicativo 😍😗😚😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
20,13/07/2021,😋🤣😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
21,13/07/2021,Da muito grama vou fica rico 😎😎😎,,,,Elogio,,Validar,Reflexiva,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
22,13/07/2021,Gosto muito do til tok 😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
23,13/07/2021,Amei os vídeos ❤😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
24,13/07/2021,O App muito bom!!! 😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
25,13/07/2021,👍👍👍😂😂 Muido pom,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
26,13/07/2021,Amei adoro fazer video o tik tok Vale a pena ❤❤❤,,,,Elogio,,Validar,Reflexiva,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
27,13/07/2021,Viciamteeeeeee 😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
28,13/07/2021,😤😤😤👎👎💔💔,,,,Crítica,,Validar,Visceral,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
29,13/07/2021,Muito bom 😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
30,13/07/2021,Tem hora gue ele trava eu desistalei mais se de certo eu instalo novamente😅😄😄,,,,Crítica,,Validar,Reflexiva,,Validar,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar
31,13/07/2021,Horrível. Não consigo mais atingir os objetivos pra ganhar moedas...😡,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
32,13/07/2021,Muito bom 😃,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
33,13/07/2021,Ainda estou em fase de teste 🤭,,,,Elogio,,Validar,Visceral,,Validar,Neutra,,Validar,Aprendizado,,Validar,Confiança,,Validar
34,13/07/2021,Bom muito bom😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
35,13/07/2021,Eu ameiiiiiii😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
36,13/07/2021,Topstar😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
37,13/07/2021,Muito bom👍😎,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
38,13/07/2021,❤️❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
39,13/07/2021,Amei 💓😻😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
40,13/07/2021,😍😍😍😍😍😍😍😍😍😘😘😍🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
41,13/07/2021,E bom neh fazer oq 😂😂😂,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
42,13/07/2021,So uma estrela Tik tok resolva meu problema meu marido assistir todos os dia e a bolinha gira ate o final mais minha recompensa não cai vocês estão enganado o povo minha filha baixo tik tok foi tenta coloca meu codigo so deu erro e pra novos usuário bolinha nao gira vocês estao enganado o povo😡😠,,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
43,13/07/2021,😁,,,,Elogio,,Validar,Visceral,,Validar,Neutra,,Validar,Satisfação,,Validar,Satisfação,,Validar
44,13/07/2021,Mano o app é muito bom mesmo pra ganhar 💸 mais ele trava muito o meu celular é moto e trava muito com o Tiktok eu desabaixei todos os meus apps ansiosa pra ver o Tiktok mais mal abri o app e já trava prefiro mais a plataforma Kwai recomendo demais obrigada pela atenção tchau,,,,Crítica,,Validar,Reflexiva,,Validar,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar
45,13/07/2021,Ótimo app adorei 👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
46,13/07/2021,Eu amo esse app sério 😼🤘🤘🤘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
47,13/07/2021,amo o tik tok✌✌,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
48,13/07/2021,Muito bom 😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
49,13/07/2021,Muito bom 😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
50,13/07/2021,O tiktok e legal ✌✌ ⚡⚡🐈,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
51,13/07/2021,"Esse tik tok e uma resenha, divertido legal sensacional. Ainda mais com as receitas deliciosas e cremosas 😏 Gente esse tik tok é um SHOW!!!!!!! @Tik Tok.",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
52,13/07/2021,E muito bom esse app❤️😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
53,13/07/2021,Amo muitooo!❤👏🏼👏🏼👏🏼👏🏼,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
54,13/07/2021,Ótimo 😄,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
55,13/07/2021,Amei muito esse app ele é muito bom mesmo 😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
56,13/07/2021,Muito bom slk fml 🥶,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
57,13/07/2021,E muito bomm😘😍🤗,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
58,13/07/2021,Amei simplesmente perfeito 💗💗💗💗,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
59,13/07/2021,O aplicativo não deixou eu colar o código de convite fica aparecendo a mensagem erro de internet. 👎,,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficácia,,Validar,Confiança,,Validar
60,13/07/2021,App maravilhoso✨😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
61,13/07/2021,😃,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
62,13/07/2021,Exelente app 👏👏👏😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
63,13/07/2021,"A pessoa assiste os vídeos o dia todo faz tudo que o tiktok pede pra ganhar 1,50 por dia é muito pouco 🤬😡😡😡",,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
64,13/07/2021,"Ótimo app vídeos variados,amei 👏",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
65,13/07/2021,Aplicativo ótimo ✊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
66,13/07/2021,"Eu convido pessoas para baixar no meu link, e só dá erro 😒 Tem que acertar isso aí.",,,,Crítica,,Validar,Comportamental,,Validar,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar
67,13/07/2021,"Bugou... Não gira mais as moedas, assisto aos vídeos todos os dias e nem aparece mais as moedas. Decepcionado 😩",,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
68,13/07/2021,Show 👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
69,13/07/2021,Amo esse app🤩🤩😍😍😍😍😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
70,13/07/2021,😍👌👌,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
71,13/07/2021,O app tava muito bom mas faz um tempo que as tarefas não aparece mais e quando envio convite para alguém meu código não entra... assim fica difícil de ficar TIKTORICO...🤔,,,,Crítica,,Validar,Comportamental,,Validar,Neutra,,Validar,Eficácia,,Validar,Confiança,,Validar
72,13/07/2021,Google eu tô com amei mas só que eu nunca consegui ganhar muitas curtidas que pena né é só ganho é só ganho 20 3 1 e 2 😒😒😒😒😒😒,,,,Crítica,,Validar,Comportamental,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
73,13/07/2021,🥰🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
74,13/07/2021,Só queria ganhar moedinhas tbm... Injusto com quem tem a conta a mais tempo 😩,,,,Sugestão,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
75,13/07/2021,Olha eu sou uma pessoa de muito sucesso mas parece que o pessoal do app não tá enchergando não viu 😕,,,,Sugestão,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
76,13/07/2021,"Muito bom, me divirto a berça. Um show de aplicativo 🙌",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
77,13/07/2021,Muito ruim se vc passar um dia sem entrar no aplicativo vc para de ganhar centavos...e ai fica no whatsapp postando mulher nua 😠😠😤,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
78,13/07/2021,🤘🏻,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
79,13/07/2021,O app e ótimo mas e ótimo quando tô no tédio corro pro app mesmo a única coisa que eu não gosto e que ele enche muito espaço 😿😢 mas e ótimo abaixe eu tenho ele desde 2019 e ótimo não ligue pra esses comentários que falam aucontratrio ok e ótimo,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar
80,13/07/2021,E bom mais buga de mais mano so do uma ★ eu ia da 0 mais n da,,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar
81,13/07/2021,O tik Tok está com o problema de banir contas sem motivo algum hoje minha conta foi banida perdi 5567 curtidas e 1040 seguidores 😞,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar
82,13/07/2021,Horrível So Trava Aff 🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡😡🤬🤬😡😡🤬🤬😡😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬😡🤬,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficiência,,Validar,Frustração,,Validar
83,13/07/2021,😊❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
84,13/07/2021,Não cumpri oque prometi não recibe do aplicativo que o valor das pessoas que a gente comvida meu amigo viu 10 dias seguindo não recibi o pagamento só fala que não foi possível processar. 😡😡,,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
85,13/07/2021,👏👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
86,13/07/2021,Perfeitooooooooooo💍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
87,13/07/2021,"Dá oportunidade pra descobrir talentos e diversidades de assuntos de vários gostos,do simples ao sofisticado.E oportunidade: 🤑 Uma renda (seja lá qual for, extra) .",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
88,13/07/2021,Amoo esse ap muito bom e maravilhoso recomendo abaixarem 😁😉,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
89,13/07/2021,Aplicativo muito bom 😚😚😚😚😶🤗🤗🤗🤗🤗🤗😙😙😙👉👈,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
90,13/07/2021,💓🙄,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
91,13/07/2021,"Gosto muito do app,passo horas assistindo os vídeos 🥰",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
92,13/07/2021,😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
93,13/07/2021,"Literalmente perfeito esse App,mais eu dou 4 estrelas por causa dos adultos mostrando o corpo,pensa se uma criança de 5 ou 6 anos tá rolando sua fy e aparece esses adultos mostrando o corpo sério muito desconfortável, mais tirando isso o App é perfeito❣💗",,,,Crítica,,Validar,Reflexiva,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
94,13/07/2021,Boa noite! Gostaria de saber pq não estou mais ganhando dinheiro e minha bolinha não está mais rodando 🥺,,,,Dúvida,,Validar,Reflexiva,,Validar,Negativa,,Validar,Aprendizado,,Validar,Frustração,,Validar
95,13/07/2021,😃😃😁😁👍👍👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
96,13/07/2021,"Não estou gostando não estou muito triste convidei alguns amigos e não ganhei bônus nem um 🤣🤣 curto compartilho vídeo e nada tiktok quero meu bônus de convite ,vou dar uma estrela por que não posso dar 0000 estrelas",,,,Crítica,,Validar,Comportamental,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
97,13/07/2021,😐✊,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Satisfação,,Validar
98,13/07/2021,Ótima 👏🏼👏🏼👏🏼,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
99,13/07/2021,😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
100,13/07/2021,COSMICAMENTE TOP👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
101,13/07/2021,Muito ruim deu falha eu assisti 10 Dias mais não foi 😠😠😠😠😠😠,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
102,13/07/2021,❤️❤️❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
103,13/07/2021,Bom d mais recomendo 😉,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
104,13/07/2021,Bom 😁♥️♥️♥️♥️♥️♥️♥️♥️♥️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
105,13/07/2021,Muito bom🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
106,13/07/2021,Top😎😎😎😎😎,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
107,13/07/2021,Muito perfeito 💯✨,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
108,13/07/2021,Excelente app🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
109,13/07/2021,Top 👏👏👏👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
110,13/07/2021,"O TIK TOK É O MELHOR APLICATIVO PRA VC AI DE CASA, COMPARTILHAR SEUS CONHECIMENTOS E SEU DIA A DIA 😊😉",,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
111,13/07/2021,👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
112,13/07/2021,O app é muito boom!😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
113,13/07/2021,Ele é bom de so uma vez q eu quase muri pq minha conta zero👁👄👁,,,,Crítica,,Validar,Reflexiva,,Validar,Neutra,,Validar,Eficiência,,Validar,Frustração,,Validar
114,13/07/2021,Por enquanto estou amando o app 😘😘😘 que cringe KKJGFJFFFFARJTAHKEAHU,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
115,13/07/2021,Muito bom 💓 gosto muito 👏🏼👏🏼👏🏼🥰😍❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
116,13/07/2021,melhor aplicativo do mundoo❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
117,13/07/2021,Legal e bom 😁😁😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
118,13/07/2021,Amigo tij Tok e o melhor e que não vemm aplicativo amigo demais valeu quem qriou por que vó te falar e ótimo demais parabéns a quem criou ótimo até demais não tenho mais palavras pra mim diser 💓💓💓,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
119,13/07/2021,Amo de mais da conta ♥️♥️♥️♥️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
120,13/07/2021,AaaaaaaaaaaaaaaAaaaaaaaaaaaaaaaaaaaaaaaaaa 😠😠😠😠😠😡😡😡😡😡😾😾😾💢💢💢💢💢💢💢💢😡😡😡😡😡,,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
121,13/07/2021,Ótimo 🤝🤝💥,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
122,13/07/2021,Muito ruim 👎,,,,Crítica,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Frustração,,Validar
123,13/07/2021,muito bom o TIK TOK eu uso e recomendo.😁👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
124,13/07/2021,"Aplicativo bom para algums ruim para outros, o tio pro não envia os vídeos e só da atenção para mulher amostrada que fica postando vídeo com os peitos para fora, e não envia os meus vídeos pro foryou , ta chato já deu 😡😡😡",,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Eficácia,,Validar,Frustração,,Validar
125,13/07/2021,Não mudou nada🤨,,,,Crítica,,Validar,Visceral,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
126,13/07/2021,Ótimo 💖,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
127,13/07/2021,Muito bom 👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
128,13/07/2021,Eu amo tiktok😍😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
129,13/07/2021,Muito bom 😃,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
130,13/07/2021,Ótimo super recomendo é um ótimo passa tempo 😊😀,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
131,13/07/2021,Eu amoooo o titok ❤️❤️❤️❤️,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
132,13/07/2021,💙💙❤,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
133,13/07/2021,Exelente👍👍👍👍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
134,13/07/2021,👍🏻,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
135,13/07/2021,Eu amo dms. Melhor app 🥰,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
136,13/07/2021,Ótimo Aplicativo 🤩😍😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
137,13/07/2021,Aplicativo maravilhoso e com ótimos filtros 😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
138,13/07/2021,❤😻,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
139,13/07/2021,😍😍😍,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
140,13/07/2021,Amei 💖💖💖💖💖,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
141,13/07/2021,Eu adoroooo😘😘😘,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Afeto,,Validar
142,13/07/2021,Gosto muito do aplicativo 😁,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
143,13/07/2021,"São semanas e semanas só pra poder ganhar 1 real, acho pouco demais 🙄🙄😒",,,,Crítica,,Validar,Reflexiva,,Validar,Negativa,,Validar,Satisfação,,Validar,Frustração,,Validar
144,13/07/2021,Muito bom 😊😊,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
145,13/07/2021,Muito bom👏👏,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
146,13/07/2021,Muito bommm🤩🤩,,,,Elogio,,Validar,Visceral,,Validar,Positiva,,Validar,Satisfação,,Validar,Satisfação,,Validar
